FID,Id,gridcode,Persistence,Variable,Area
633,634,104,10,Variable 4,25.000000000000000
634,635,154,15,Variable 4,25.000000000000000
635,636,203,20,Variable 3,425.000000000000000
636,637,154,15,Variable 4,75.000000000000000
637,638,201,20,Variable 1,25.000000000000000
638,639,301,30,Variable 1,25.000000000000000
639,640,401,40,Variable 1,25.000000000000000
640,641,401,40,Variable 1,25.000000000000000
641,642,201,20,Variable 1,25.000000000000000
642,643,204,20,Variable 4,25.000000000000000
643,644,201,20,Variable 1,200.000000000000000
644,645,304,30,Variable 4,125.000000000000000
645,646,404,40,Variable 4,25.000000000000000
646,647,51,5,Variable 1,50.000000000000000
647,648,54,5,Variable 4,25.000000000000000
648,649,101,10,Variable 1,75.000000000000000
649,650,201,20,Variable 1,25.000000000000000
650,651,203,20,Variable 3,300.000000000000000
651,652,204,20,Variable 4,25.000000000000000
652,653,203,20,Variable 3,25.000000000000000
653,654,203,20,Variable 3,100.000000000000000
654,655,154,15,Variable 4,25.000000000000000
655,656,203,20,Variable 3,125.000000000000000
656,657,203,20,Variable 3,75.000000000000000
657,658,154,15,Variable 4,25.000000000000000
658,659,303,30,Variable 3,25.000000000000000
659,660,303,30,Variable 3,75.000000000000000
660,661,203,20,Variable 3,25.000000000000000
661,662,201,20,Variable 1,75.000000000000000
662,663,204,20,Variable 4,25.000000000000000
663,664,201,20,Variable 1,50.000000000000000
664,665,204,20,Variable 4,100.000000000000000
665,666,401,40,Variable 1,25.000000000000000
666,667,201,20,Variable 1,25.000000000000000
667,668,201,20,Variable 1,50.000000000000000
668,669,203,20,Variable 3,25.000000000000000
669,670,203,20,Variable 3,25.000000000000000
670,671,153,15,Variable 3,25.000000000000000
671,672,201,20,Variable 1,25.000000000000000
672,673,404,40,Variable 4,25.000000000000000
673,674,54,5,Variable 4,25.000000000000000
674,675,104,10,Variable 4,225.000000000000000
675,676,51,5,Variable 1,25.000000000000000
676,677,101,10,Variable 1,25.000000000000000
677,678,203,20,Variable 3,25.000000000000000
678,679,203,20,Variable 3,25.000000000000000
679,680,203,20,Variable 3,25.000000000000000
680,681,154,15,Variable 4,25.000000000000000
681,682,154,15,Variable 4,25.000000000000000
682,683,303,30,Variable 3,25.000000000000000
683,684,153,15,Variable 3,25.000000000000000
684,685,203,20,Variable 3,675.000000000000000
685,686,154,15,Variable 4,25.000000000000000
686,687,104,10,Variable 4,25.000000000000000
687,688,304,30,Variable 4,300.000000000000000
688,689,154,15,Variable 4,25.000000000000000
689,690,301,30,Variable 1,125.000000000000000
690,691,104,10,Variable 4,25.000000000000000
691,692,204,20,Variable 4,25.000000000000000
692,693,203,20,Variable 3,25.000000000000000
693,694,304,30,Variable 4,200.000000000000000
694,695,204,20,Variable 4,350.000000000000000
695,696,101,10,Variable 1,25.000000000000000
696,697,101,10,Variable 1,50.000000000000000
697,698,201,20,Variable 1,25.000000000000000
698,699,154,15,Variable 4,100.000000000000000
699,700,204,20,Variable 4,25.000000000000000
700,701,204,20,Variable 4,1350.000000000000000
701,702,203,20,Variable 3,175.000000000000000
702,703,203,20,Variable 3,25.000000000000000
703,704,154,15,Variable 4,125.000000000000000
704,705,153,15,Variable 3,75.000000000000000
705,706,303,30,Variable 3,25.000000000000000
706,707,153,15,Variable 3,25.000000000000000
707,708,204,20,Variable 4,50.000000000000000
708,709,201,20,Variable 1,25.000000000000000
709,710,304,30,Variable 4,25.000000000000000
710,711,204,20,Variable 4,300.000000000000000
711,712,204,20,Variable 4,25.000000000000000
712,713,103,10,Variable 3,25.000000000000000
713,714,101,10,Variable 1,350.000000000000000
714,715,304,30,Variable 4,125.000000000000000
715,716,203,20,Variable 3,25.000000000000000
716,717,204,20,Variable 4,9300.000000000000000
717,718,104,10,Variable 4,4250.000000000000000
718,719,54,5,Variable 4,300.000000000000000
719,720,101,10,Variable 1,50.000000000000000
720,721,203,20,Variable 3,75.000000000000000
721,722,204,20,Variable 4,25.000000000000000
722,723,204,20,Variable 4,25.000000000000000
723,724,153,15,Variable 3,25.000000000000000
724,725,203,20,Variable 3,75.000000000000000
725,726,203,20,Variable 3,125.000000000000000
726,727,204,20,Variable 4,75.000000000000000
727,728,154,15,Variable 4,25.000000000000000
728,729,204,20,Variable 4,25.000000000000000
729,730,154,15,Variable 4,50.000000000000000
730,731,153,15,Variable 3,25.000000000000000
731,732,154,15,Variable 4,25.000000000000000
732,733,103,10,Variable 3,50.000000000000000
733,734,104,10,Variable 4,25.000000000000000
734,735,201,20,Variable 1,25.000000000000000
735,736,204,20,Variable 4,25.000000000000000
736,737,153,15,Variable 3,200.000000000000000
737,738,201,20,Variable 1,50.000000000000000
738,739,201,20,Variable 1,25.000000000000000
739,740,204,20,Variable 4,150.000000000000000
740,741,203,20,Variable 3,50.000000000000000
741,742,54,5,Variable 4,25.000000000000000
742,743,51,5,Variable 1,225.000000000000000
743,744,101,10,Variable 1,50.000000000000000
744,745,203,20,Variable 3,25.000000000000000
745,746,154,15,Variable 4,25.000000000000000
746,747,203,20,Variable 3,75.000000000000000
747,748,154,15,Variable 4,100.000000000000000
748,749,203,20,Variable 3,175.000000000000000
749,750,203,20,Variable 3,50.000000000000000
750,751,204,20,Variable 4,25.000000000000000
751,752,203,20,Variable 3,25.000000000000000
752,753,204,20,Variable 4,25.000000000000000
753,754,203,20,Variable 3,25.000000000000000
754,755,201,20,Variable 1,75.000000000000000
755,756,201,20,Variable 1,25.000000000000000
756,757,203,20,Variable 3,50.000000000000000
757,758,204,20,Variable 4,50.000000000000000
758,759,204,20,Variable 4,50.000000000000000
759,760,51,5,Variable 1,25.000000000000000
760,761,101,10,Variable 1,50.000000000000000
761,762,101,10,Variable 1,50.000000000000000
762,763,204,20,Variable 4,25.000000000000000
763,764,104,10,Variable 4,25.000000000000000
764,765,303,30,Variable 3,75.000000000000000
765,766,204,20,Variable 4,125.000000000000000
766,767,154,15,Variable 4,50.000000000000000
767,768,201,20,Variable 1,225.000000000000000
768,769,104,10,Variable 4,25.000000000000000
769,770,151,15,Variable 1,1050.000000000000000
770,771,304,30,Variable 4,25.000000000000000
771,772,204,20,Variable 4,75.000000000000000
772,773,153,15,Variable 3,50.000000000000000
773,774,104,10,Variable 4,200.000000000000000
774,775,51,5,Variable 1,25.000000000000000
775,776,101,10,Variable 1,50.000000000000000
776,777,201,20,Variable 1,575.000000000000000
777,778,201,20,Variable 1,25.000000000000000
778,779,203,20,Variable 3,25.000000000000000
779,780,154,15,Variable 4,25.000000000000000
780,781,154,15,Variable 4,25.000000000000000
781,782,203,20,Variable 3,25.000000000000000
782,783,203,20,Variable 3,75.000000000000000
783,784,204,20,Variable 4,125.000000000000000
784,785,153,15,Variable 3,50.000000000000000
785,786,154,15,Variable 4,25.000000000000000
786,787,153,15,Variable 3,25.000000000000000
787,788,501,50,Variable 1,25.000000000000000
788,789,153,15,Variable 3,125.000000000000000
789,790,151,15,Variable 1,100.000000000000000
790,791,54,5,Variable 4,25.000000000000000
791,792,304,30,Variable 4,50.000000000000000
792,793,201,20,Variable 1,250.000000000000000
793,794,204,20,Variable 4,25.000000000000000
794,795,101,10,Variable 1,50.000000000000000
795,796,203,20,Variable 3,25.000000000000000
796,797,154,15,Variable 4,25.000000000000000
797,798,203,20,Variable 3,50.000000000000000
798,799,103,10,Variable 3,25.000000000000000
799,800,203,20,Variable 3,250.000000000000000
800,801,154,15,Variable 4,250.000000000000000
801,802,203,20,Variable 3,25.000000000000000
802,803,501,50,Variable 1,25.000000000000000
803,804,401,40,Variable 1,25.000000000000000
804,805,501,50,Variable 1,25.000000000000000
805,806,504,50,Variable 4,25.000000000000000
806,807,404,40,Variable 4,175.000000000000000
807,808,304,30,Variable 4,25.000000000000000
808,809,203,20,Variable 3,125.000000000000000
809,810,101,10,Variable 1,50.000000000000000
810,811,151,15,Variable 1,2125.000000000000000
811,812,204,20,Variable 4,100.000000000000000
812,813,303,30,Variable 3,1375.000000000000000
813,814,204,20,Variable 4,325.000000000000000
814,815,103,10,Variable 3,50.000000000000000
815,816,203,20,Variable 3,25.000000000000000
816,817,103,10,Variable 3,25.000000000000000
817,818,154,15,Variable 4,25.000000000000000
818,819,204,20,Variable 4,375.000000000000000
819,820,154,15,Variable 4,125.000000000000000
820,821,401,40,Variable 1,25.000000000000000
821,822,201,20,Variable 1,50.000000000000000
822,823,504,50,Variable 4,50.000000000000000
823,824,404,40,Variable 4,25.000000000000000
824,825,104,10,Variable 4,175.000000000000000
825,826,101,10,Variable 1,50.000000000000000
826,827,151,15,Variable 1,25.000000000000000
827,828,204,20,Variable 4,250.000000000000000
828,829,204,20,Variable 4,25.000000000000000
829,830,204,20,Variable 4,25.000000000000000
830,831,153,15,Variable 3,25.000000000000000
831,832,203,20,Variable 3,50.000000000000000
832,833,203,20,Variable 3,25.000000000000000
833,834,153,15,Variable 3,50.000000000000000
834,835,153,15,Variable 3,25.000000000000000
835,836,154,15,Variable 4,75.000000000000000
836,837,501,50,Variable 1,25.000000000000000
837,838,203,20,Variable 3,50.000000000000000
838,839,154,15,Variable 4,50.000000000000000
839,840,103,10,Variable 3,75.000000000000000
840,841,104,10,Variable 4,1375.000000000000000
841,842,201,20,Variable 1,175.000000000000000
842,843,104,10,Variable 4,25.000000000000000
843,844,504,50,Variable 4,25.000000000000000
844,845,54,5,Variable 4,525.000000000000000
845,846,101,10,Variable 1,150.000000000000000
846,847,101,10,Variable 1,50.000000000000000
847,848,151,15,Variable 1,25.000000000000000
848,849,204,20,Variable 4,25.000000000000000
849,850,304,30,Variable 4,25.000000000000000
850,851,153,15,Variable 3,25.000000000000000
851,852,153,15,Variable 3,25.000000000000000
852,853,104,10,Variable 4,125.000000000000000
853,854,104,10,Variable 4,25.000000000000000
854,855,153,15,Variable 3,50.000000000000000
855,856,154,15,Variable 4,25.000000000000000
856,857,203,20,Variable 3,225.000000000000000
857,858,153,15,Variable 3,25.000000000000000
858,859,104,10,Variable 4,25.000000000000000
859,860,101,10,Variable 1,25.000000000000000
860,861,504,50,Variable 4,50.000000000000000
861,862,404,40,Variable 4,100.000000000000000
862,863,54,5,Variable 4,25.000000000000000
863,864,101,10,Variable 1,50.000000000000000
864,865,151,15,Variable 1,25.000000000000000
865,866,204,20,Variable 4,25.000000000000000
866,867,153,15,Variable 3,50.000000000000000
867,868,154,15,Variable 4,25.000000000000000
868,869,154,15,Variable 4,50.000000000000000
869,870,104,10,Variable 4,225.000000000000000
870,871,154,15,Variable 4,25.000000000000000
871,872,154,15,Variable 4,175.000000000000000
872,873,104,10,Variable 4,25.000000000000000
873,874,104,10,Variable 4,25.000000000000000
874,875,504,50,Variable 4,75.000000000000000
875,876,404,40,Variable 4,50.000000000000000
876,877,204,20,Variable 4,2275.000000000000000
877,878,101,10,Variable 1,50.000000000000000
878,879,204,20,Variable 4,25.000000000000000
879,880,204,20,Variable 4,25.000000000000000
880,881,153,15,Variable 3,50.000000000000000
881,882,154,15,Variable 4,75.000000000000000
882,883,153,15,Variable 3,775.000000000000000
883,884,203,20,Variable 3,50.000000000000000
884,885,153,15,Variable 3,50.000000000000000
885,886,153,15,Variable 3,25.000000000000000
886,887,104,10,Variable 4,25.000000000000000
887,888,201,20,Variable 1,825.000000000000000
888,889,153,15,Variable 3,50.000000000000000
889,890,101,10,Variable 1,100.000000000000000
890,891,504,50,Variable 4,50.000000000000000
891,892,101,10,Variable 1,25.000000000000000
892,893,101,10,Variable 1,25.000000000000000
893,894,201,20,Variable 1,725.000000000000000
894,895,154,15,Variable 4,25.000000000000000
895,896,204,20,Variable 4,975.000000000000000
896,897,203,20,Variable 3,75.000000000000000
897,898,153,15,Variable 3,25.000000000000000
898,899,104,10,Variable 4,75.000000000000000
899,900,401,40,Variable 1,25.000000000000000
900,901,301,30,Variable 1,25.000000000000000
901,902,504,50,Variable 4,25.000000000000000
902,903,304,30,Variable 4,3125.000000000000000
903,904,304,30,Variable 4,100.000000000000000
904,905,153,15,Variable 3,150.000000000000000
905,906,203,20,Variable 3,1400.000000000000000
906,907,303,30,Variable 3,25.000000000000000
907,908,154,15,Variable 4,325.000000000000000
908,909,301,30,Variable 1,25.000000000000000
909,910,154,15,Variable 4,25.000000000000000
910,911,401,40,Variable 1,25.000000000000000
911,912,154,15,Variable 4,25.000000000000000
912,913,104,10,Variable 4,25.000000000000000
913,914,504,50,Variable 4,50.000000000000000
914,915,101,10,Variable 1,25.000000000000000
915,916,104,10,Variable 4,50.000000000000000
916,917,303,30,Variable 3,25.000000000000000
917,918,301,30,Variable 1,25.000000000000000
918,919,501,50,Variable 1,25.000000000000000
919,920,201,20,Variable 1,275.000000000000000
920,921,104,10,Variable 4,25.000000000000000
921,922,504,50,Variable 4,75.000000000000000
922,923,204,20,Variable 4,275.000000000000000
923,924,204,20,Variable 4,50.000000000000000
924,925,303,30,Variable 3,25.000000000000000
925,926,154,15,Variable 4,25.000000000000000
926,927,101,10,Variable 1,5125.000000000000000
927,928,151,15,Variable 1,1450.000000000000000
928,929,104,10,Variable 4,650.000000000000000
929,930,154,15,Variable 4,25.000000000000000
930,931,153,15,Variable 3,25.000000000000000
931,932,501,50,Variable 1,25.000000000000000
932,933,301,30,Variable 1,25.000000000000000
933,934,104,10,Variable 4,1600.000000000000000
934,935,203,20,Variable 3,50.000000000000000
935,936,201,20,Variable 1,50.000000000000000
936,937,203,20,Variable 3,350.000000000000000
937,938,154,15,Variable 4,25.000000000000000
938,939,201,20,Variable 1,25.000000000000000
939,940,101,10,Variable 1,75.000000000000000
940,941,204,20,Variable 4,75.000000000000000
941,942,101,10,Variable 1,25.000000000000000
942,943,204,20,Variable 4,25.000000000000000
943,944,201,20,Variable 1,50.000000000000000
944,945,154,15,Variable 4,25.000000000000000
945,946,154,15,Variable 4,9700.000000000000000
946,947,153,15,Variable 3,50.000000000000000
947,948,501,50,Variable 1,25.000000000000000
948,949,154,15,Variable 4,75.000000000000000
949,950,153,15,Variable 3,25.000000000000000
950,951,154,15,Variable 4,25.000000000000000
951,952,104,10,Variable 4,25.000000000000000
952,953,104,10,Variable 4,25.000000000000000
953,954,203,20,Variable 3,50.000000000000000
954,955,153,15,Variable 3,75.000000000000000
955,956,201,20,Variable 1,25.000000000000000
956,957,504,50,Variable 4,1325.000000000000000
957,958,201,20,Variable 1,50.000000000000000
958,959,151,15,Variable 1,2575.000000000000000
959,960,154,15,Variable 4,25.000000000000000
960,961,101,10,Variable 1,550.000000000000000
961,962,204,20,Variable 4,25.000000000000000
962,963,154,15,Variable 4,25.000000000000000
963,964,203,20,Variable 3,1225.000000000000000
964,965,203,20,Variable 3,25.000000000000000
965,966,103,10,Variable 3,50.000000000000000
966,967,153,15,Variable 3,25.000000000000000
967,968,104,10,Variable 4,100.000000000000000
968,969,301,30,Variable 1,50.000000000000000
969,970,103,10,Variable 3,75.000000000000000
970,971,501,50,Variable 1,25.000000000000000
971,972,154,15,Variable 4,825.000000000000000
972,973,101,10,Variable 1,50.000000000000000
973,974,203,20,Variable 3,50.000000000000000
974,975,201,20,Variable 1,100.000000000000000
975,976,204,20,Variable 4,4550.000000000000000
976,977,201,20,Variable 1,4700.000000000000000
977,978,204,20,Variable 4,36725.000000000000000
978,979,204,20,Variable 4,25.000000000000000
979,980,103,10,Variable 3,25.000000000000000
980,981,203,20,Variable 3,25.000000000000000
981,982,301,30,Variable 1,25.000000000000000
982,983,153,15,Variable 3,25.000000000000000
983,984,151,15,Variable 1,100.000000000000000
984,985,203,20,Variable 3,50.000000000000000
985,986,153,15,Variable 3,150.000000000000000
986,987,201,20,Variable 1,25.000000000000000
987,988,103,10,Variable 3,50.000000000000000
988,989,103,10,Variable 3,50.000000000000000
989,990,153,15,Variable 3,325.000000000000000
990,991,504,50,Variable 4,25.000000000000000
991,992,204,20,Variable 4,25.000000000000000
992,993,101,10,Variable 1,175.000000000000000
993,994,204,20,Variable 4,100.000000000000000
994,995,104,10,Variable 4,25.000000000000000
995,996,154,15,Variable 4,25.000000000000000
996,997,203,20,Variable 3,25.000000000000000
997,998,104,10,Variable 4,475.000000000000000
998,999,501,50,Variable 1,25.000000000000000
999,1000,153,15,Variable 3,2875.000000000000000
1000,1001,153,15,Variable 3,25.000000000000000
1001,1002,201,20,Variable 1,25.000000000000000
1002,1003,204,20,Variable 4,25.000000000000000
1003,1004,154,15,Variable 4,125.000000000000000
1004,1005,151,15,Variable 1,1325.000000000000000
1005,1006,201,20,Variable 1,25.000000000000000
1006,1007,203,20,Variable 3,50.000000000000000
1007,1008,204,20,Variable 4,25.000000000000000
1008,1009,154,15,Variable 4,75.000000000000000
1009,1010,103,10,Variable 3,25.000000000000000
1010,1011,104,10,Variable 4,25.000000000000000
1011,1012,104,10,Variable 4,25.000000000000000
1012,1013,153,15,Variable 3,25.000000000000000
1013,1014,501,50,Variable 1,50.000000000000000
1014,1015,151,15,Variable 1,7825.000000000000000
1015,1016,153,15,Variable 3,25.000000000000000
1016,1017,101,10,Variable 1,2375.000000000000000
1017,1018,154,15,Variable 4,25.000000000000000
1018,1019,154,15,Variable 4,25.000000000000000
1019,1020,154,15,Variable 4,25.000000000000000
1020,1021,203,20,Variable 3,25.000000000000000
1021,1022,153,15,Variable 3,25.000000000000000
1022,1023,153,15,Variable 3,25.000000000000000
1023,1024,104,10,Variable 4,25.000000000000000
1024,1025,103,10,Variable 3,50.000000000000000
1025,1026,154,15,Variable 4,25.000000000000000
1026,1027,153,15,Variable 3,200.000000000000000
1027,1028,504,50,Variable 4,25.000000000000000
1028,1029,203,20,Variable 3,125.000000000000000
1029,1030,103,10,Variable 3,25.000000000000000
1030,1031,101,10,Variable 1,25.000000000000000
1031,1032,153,15,Variable 3,50.000000000000000
1032,1033,103,10,Variable 3,25.000000000000000
1033,1034,501,50,Variable 1,175.000000000000000
1034,1035,401,40,Variable 1,650.000000000000000
1035,1036,501,50,Variable 1,75.000000000000000
1036,1037,154,15,Variable 4,50.000000000000000
1037,1038,101,10,Variable 1,25.000000000000000
1038,1039,153,15,Variable 3,25.000000000000000
1039,1040,104,10,Variable 4,50.000000000000000
1040,1041,154,15,Variable 4,500.000000000000000
1041,1042,204,20,Variable 4,75.000000000000000
1042,1043,101,10,Variable 1,25.000000000000000
1043,1044,101,10,Variable 1,25.000000000000000
1044,1045,203,20,Variable 3,25.000000000000000
1045,1046,203,20,Variable 3,25.000000000000000
1046,1047,104,10,Variable 4,25.000000000000000
1047,1048,153,15,Variable 3,2300.000000000000000
1048,1049,151,15,Variable 1,275.000000000000000
1049,1050,154,15,Variable 4,25.000000000000000
1050,1051,154,15,Variable 4,25.000000000000000
1051,1052,203,20,Variable 3,350.000000000000000
1052,1053,153,15,Variable 3,25.000000000000000
1053,1054,101,10,Variable 1,50.000000000000000
1054,1055,201,20,Variable 1,25.000000000000000
1055,1056,304,30,Variable 4,1025.000000000000000
1056,1057,153,15,Variable 3,25.000000000000000
1057,1058,203,20,Variable 3,25.000000000000000
1058,1059,201,20,Variable 1,25.000000000000000
1059,1060,104,10,Variable 4,150.000000000000000
1060,1061,203,20,Variable 3,4075.000000000000000
1061,1062,104,10,Variable 4,25.000000000000000
1062,1063,153,15,Variable 3,25.000000000000000
1063,1064,153,15,Variable 3,200.000000000000000
1064,1065,201,20,Variable 1,575.000000000000000
1065,1066,201,20,Variable 1,25.000000000000000
1066,1067,153,15,Variable 3,25.000000000000000
1067,1068,304,30,Variable 4,32775.000000000000000
1068,1069,201,20,Variable 1,25.000000000000000
1069,1070,101,10,Variable 1,50.000000000000000
1070,1071,101,10,Variable 1,25.000000000000000
1071,1072,201,20,Variable 1,25.000000000000000
1072,1073,204,20,Variable 4,25.000000000000000
1073,1074,201,20,Variable 1,300.000000000000000
1074,1075,204,20,Variable 4,25.000000000000000
1075,1076,204,20,Variable 4,25.000000000000000
1076,1077,104,10,Variable 4,50.000000000000000
1077,1078,153,15,Variable 3,100.000000000000000
1078,1079,101,10,Variable 1,1725.000000000000000
1079,1080,201,20,Variable 1,50.000000000000000
1080,1081,203,20,Variable 3,575.000000000000000
1081,1082,304,30,Variable 4,25.000000000000000
1082,1083,101,10,Variable 1,200.000000000000000
1083,1084,201,20,Variable 1,175.000000000000000
1084,1085,101,10,Variable 1,50.000000000000000
1085,1086,154,15,Variable 4,50.000000000000000
1086,1087,304,30,Variable 4,25.000000000000000
1087,1088,204,20,Variable 4,25.000000000000000
1088,1089,153,15,Variable 3,475.000000000000000
1089,1090,104,10,Variable 4,225.000000000000000
1090,1091,101,10,Variable 1,25.000000000000000
1091,1092,201,20,Variable 1,25.000000000000000
1092,1093,153,15,Variable 3,25.000000000000000
1093,1094,304,30,Variable 4,375.000000000000000
1094,1095,204,20,Variable 4,1050.000000000000000
1095,1096,204,20,Variable 4,100.000000000000000
1096,1097,304,30,Variable 4,200.000000000000000
1097,1098,201,20,Variable 1,50.000000000000000
1098,1099,204,20,Variable 4,25.000000000000000
1099,1100,154,15,Variable 4,23000.000000000000000
1100,1101,154,15,Variable 4,75.000000000000000
1101,1102,104,10,Variable 4,1725.000000000000000
1102,1103,203,20,Variable 3,25.000000000000000
1103,1104,204,20,Variable 4,25.000000000000000
1104,1105,203,20,Variable 3,50.000000000000000
1105,1106,201,20,Variable 1,75.000000000000000
1106,1107,404,40,Variable 4,2825.000000000000000
1107,1108,204,20,Variable 4,25.000000000000000
1108,1109,154,15,Variable 4,75.000000000000000
1109,1110,153,15,Variable 3,50.000000000000000
1110,1111,203,20,Variable 3,25.000000000000000
1111,1112,104,10,Variable 4,25.000000000000000
1112,1113,203,20,Variable 3,300.000000000000000
1113,1114,153,15,Variable 3,275.000000000000000
1114,1115,153,15,Variable 3,50.000000000000000
1115,1116,153,15,Variable 3,50.000000000000000
1116,1117,203,20,Variable 3,25.000000000000000
1117,1118,203,20,Variable 3,25.000000000000000
1118,1119,204,20,Variable 4,100.000000000000000
1119,1120,104,10,Variable 4,8150.000000000000000
1120,1121,203,20,Variable 3,50.000000000000000
1121,1122,203,20,Variable 3,125.000000000000000
1122,1123,204,20,Variable 4,25.000000000000000
1123,1124,54,5,Variable 4,25.000000000000000
1124,1125,101,10,Variable 1,50.000000000000000
1125,1126,204,20,Variable 4,600.000000000000000
1126,1127,154,15,Variable 4,175.000000000000000
1127,1128,154,15,Variable 4,25.000000000000000
1128,1129,201,20,Variable 1,700.000000000000000
1129,1130,104,10,Variable 4,25.000000000000000
1130,1131,103,10,Variable 3,25.000000000000000
1131,1132,153,15,Variable 3,50.000000000000000
1132,1133,203,20,Variable 3,50.000000000000000
1133,1134,204,20,Variable 4,25.000000000000000
1134,1135,54,5,Variable 4,25.000000000000000
1135,1136,301,30,Variable 1,25.000000000000000
1136,1137,204,20,Variable 4,550.000000000000000
1137,1138,201,20,Variable 1,500.000000000000000
1138,1139,204,20,Variable 4,875.000000000000000
1139,1140,153,15,Variable 3,3600.000000000000000
1140,1141,153,15,Variable 3,350.000000000000000
1141,1142,501,50,Variable 1,25.000000000000000
1142,1143,203,20,Variable 3,50.000000000000000
1143,1144,204,20,Variable 4,25.000000000000000
1144,1145,201,20,Variable 1,275.000000000000000
1145,1146,304,30,Variable 4,50.000000000000000
1146,1147,204,20,Variable 4,25.000000000000000
1147,1148,154,15,Variable 4,50.000000000000000
1148,1149,304,30,Variable 4,25.000000000000000
1149,1150,154,15,Variable 4,25.000000000000000
1150,1151,153,15,Variable 3,25.000000000000000
1151,1152,104,10,Variable 4,150.000000000000000
1152,1153,201,20,Variable 1,50.000000000000000
1153,1154,153,15,Variable 3,25.000000000000000
1154,1155,153,15,Variable 3,25.000000000000000
1155,1156,203,20,Variable 3,125.000000000000000
1156,1157,104,10,Variable 4,50.000000000000000
1157,1158,101,10,Variable 1,25.000000000000000
1158,1159,151,15,Variable 1,1550.000000000000000
1159,1160,304,30,Variable 4,25.000000000000000
1160,1161,304,30,Variable 4,25.000000000000000
1161,1162,153,15,Variable 3,25.000000000000000
1162,1163,304,30,Variable 4,118450.000000000000000
1163,1164,154,15,Variable 4,25.000000000000000
1164,1165,153,15,Variable 3,350.000000000000000
1165,1166,153,15,Variable 3,50.000000000000000
1166,1167,154,15,Variable 4,25.000000000000000
1167,1168,154,15,Variable 4,25.000000000000000
1168,1169,104,10,Variable 4,25.000000000000000
1169,1170,201,20,Variable 1,25.000000000000000
1170,1171,154,15,Variable 4,25.000000000000000
1171,1172,401,40,Variable 1,25.000000000000000
1172,1173,203,20,Variable 3,425.000000000000000
1173,1174,203,20,Variable 3,25.000000000000000
1174,1175,403,40,Variable 3,75.000000000000000
1175,1176,203,20,Variable 3,25.000000000000000
1176,1177,54,5,Variable 4,25.000000000000000
1177,1178,151,15,Variable 1,25.000000000000000
1178,1179,101,10,Variable 1,600.000000000000000
1179,1180,204,20,Variable 4,25.000000000000000
1180,1181,304,30,Variable 4,325.000000000000000
1181,1182,201,20,Variable 1,25.000000000000000
1182,1183,201,20,Variable 1,25.000000000000000
1183,1184,204,20,Variable 4,50.000000000000000
1184,1185,203,20,Variable 3,75.000000000000000
1185,1186,153,15,Variable 3,25.000000000000000
1186,1187,153,15,Variable 3,25.000000000000000
1187,1188,203,20,Variable 3,25.000000000000000
1188,1189,104,10,Variable 4,25.000000000000000
1189,1190,201,20,Variable 1,25.000000000000000
1190,1191,151,15,Variable 1,425.000000000000000
1191,1192,154,15,Variable 4,1050.000000000000000
1192,1193,104,10,Variable 4,50.000000000000000
1193,1194,501,50,Variable 1,25.000000000000000
1194,1195,203,20,Variable 3,25.000000000000000
1195,1196,153,15,Variable 3,25.000000000000000
1196,1197,203,20,Variable 3,75.000000000000000
1197,1198,101,10,Variable 1,50.000000000000000
1198,1199,101,10,Variable 1,50.000000000000000
1199,1200,154,15,Variable 4,25.000000000000000
1200,1201,153,15,Variable 3,25.000000000000000
1201,1202,153,15,Variable 3,50.000000000000000
1202,1203,204,20,Variable 4,1125.000000000000000
1203,1204,203,20,Variable 3,25.000000000000000
1204,1205,203,20,Variable 3,50.000000000000000
1205,1206,153,15,Variable 3,150.000000000000000
1206,1207,154,15,Variable 4,175.000000000000000
1207,1208,153,15,Variable 3,25.000000000000000
1208,1209,154,15,Variable 4,2850.000000000000000
1209,1210,203,20,Variable 3,75.000000000000000
1210,1211,154,15,Variable 4,25.000000000000000
1211,1212,201,20,Variable 1,25.000000000000000
1212,1213,154,15,Variable 4,25.000000000000000
1213,1214,401,40,Variable 1,25.000000000000000
1214,1215,103,10,Variable 3,25.000000000000000
1215,1216,153,15,Variable 3,25.000000000000000
1216,1217,301,30,Variable 1,25.000000000000000
1217,1218,104,10,Variable 4,475.000000000000000
1218,1219,204,20,Variable 4,75.000000000000000
1219,1220,203,20,Variable 3,50.000000000000000
1220,1221,153,15,Variable 3,150.000000000000000
1221,1222,153,15,Variable 3,25.000000000000000
1222,1223,203,20,Variable 3,25.000000000000000
1223,1224,203,20,Variable 3,7350.000000000000000
1224,1225,104,10,Variable 4,25.000000000000000
1225,1226,151,15,Variable 1,25.000000000000000
1226,1227,104,10,Variable 4,25.000000000000000
1227,1228,103,10,Variable 3,25.000000000000000
1228,1229,304,30,Variable 4,50.000000000000000
1229,1230,203,20,Variable 3,25.000000000000000
1230,1231,204,20,Variable 4,25.000000000000000
1231,1232,201,20,Variable 1,25.000000000000000
1232,1233,204,20,Variable 4,25.000000000000000
1233,1234,204,20,Variable 4,300.000000000000000
1234,1235,153,15,Variable 3,50.000000000000000
1235,1236,203,20,Variable 3,50.000000000000000
1236,1237,203,20,Variable 3,75.000000000000000
1237,1238,154,15,Variable 4,25.000000000000000
1238,1239,151,15,Variable 1,25.000000000000000
1239,1240,104,10,Variable 4,100.000000000000000
1240,1241,153,15,Variable 3,25.000000000000000
1241,1242,401,40,Variable 1,50.000000000000000
1242,1243,103,10,Variable 3,25.000000000000000
1243,1244,203,20,Variable 3,50.000000000000000
